EQ,Year,Month,Type,Duration,Cleaning,Model,Prediction,Correct Prediction
3342,2019,2,LP,35,4,RF,HB,False
3343,2019,2,VT,25,4,RF,HB,False
3344,2019,2,REGIONAL,116,4,RF,HB,False
3345,2019,2,ICEQUAKE,36,4,RF,HB,False
3346,2019,2,LP,23,4,RF,HB,False
3347,2019,2,LP,21,4,RF,HB,False
3348,2019,2,LP,27,4,RF,HB,False
3349,2019,2,LP,28,4,RF,HB,False
3350,2019,2,LP,26,4,RF,HB,False
3351,2019,2,ICEQUAKE,20,4,RF,HB,False
3352,2019,2,LP,22,4,RF,HB,False
3353,2019,2,LP,41,4,RF,HB,False
3354,2019,2,LP,35,4,RF,HB,False
3355,2019,2,LP,30,4,RF,HB,False
3356,2019,2,HB,40,4,RF,ICEQUAKE,False
3357,2019,2,LP,25,4,RF,HB,False
3358,2019,2,ICEQUAKE,26,4,RF,HB,False
3359,2019,2,LP,27,4,RF,HB,False
3360,2019,2,LP,30,4,RF,HB,False
3361,2019,2,LP,29,4,RF,HB,False
3362,2019,2,LP,16,4,RF,HB,False
3363,2019,2,LP,20,4,RF,HB,False
3364,2019,2,LP,26,4,RF,HB,False
3365,2019,2,LP,27,4,RF,HB,False
3366,2019,2,LP,17,4,RF,HB,False
3367,2019,2,HB,47,4,RF,HB,True
3368,2019,2,LP,24,4,RF,HB,False
3369,2019,2,LP,16,4,RF,HB,False
3370,2019,2,LP,17,4,RF,HB,False
3371,2019,2,LP,15,4,RF,HB,False
3372,2019,2,LP,22,4,RF,HB,False
3373,2019,2,LP,25,4,RF,HB,False
3374,2019,2,LP,40,4,RF,HB,False
3375,2019,2,LP,43,4,RF,HB,False
3376,2019,2,LP,21,4,RF,HB,False
3377,2019,2,LP,24,4,RF,HB,False
3378,2019,2,LP,39,4,RF,HB,False
3379,2019,2,LP,51,4,RF,HB,False
3380,2019,2,ICEQUAKE,22,4,RF,HB,False
3381,2019,2,LP,33,4,RF,HB,False
3382,2019,2,LP,25,4,RF,HB,False
3383,2019,2,LP,26,4,RF,HB,False
3384,2019,2,LP,26,4,RF,HB,False
3385,2019,2,VT,37,4,RF,ICEQUAKE,False
3386,2019,2,LP,29,4,RF,HB,False
3387,2019,2,REGIONAL,49,4,RF,HB,False
3388,2019,2,LP,22,4,RF,HB,False
3389,2019,2,LP,20,4,RF,HB,False
3390,2019,2,LP,25,4,RF,HB,False
3391,2019,2,LP,19,4,RF,HB,False
3392,2019,2,REGIONAL,54,4,RF,HB,False
3393,2019,2,LP,28,4,RF,HB,False
3394,2019,2,REGIONAL,120,4,RF,HB,False
3395,2019,2,LP,23,4,RF,HB,False
3396,2019,2,LP,29,4,RF,HB,False
3397,2019,2,REGIONAL,117,4,RF,HB,False
3398,2019,2,LP,26,4,RF,HB,False
3399,2019,2,LP,19,4,RF,HB,False
3400,2019,2,LP,31,4,RF,HB,False
3401,2019,2,LP,18,4,RF,HB,False
3402,2019,2,LP,29,4,RF,HB,False
3403,2019,2,LP,24,4,RF,HB,False
3404,2019,2,LP,21,4,RF,HB,False
3405,2019,2,LP,32,4,RF,HB,False
3406,2019,2,LP,21,4,RF,HB,False
3407,2019,2,LP,28,4,RF,HB,False
3408,2019,2,LP,29,4,RF,HB,False
3409,2019,2,LP,14,4,RF,HB,False
3410,2019,2,LP,23,4,RF,HB,False
3411,2019,2,LP,25,4,RF,HB,False
3412,2019,2,LP,30,4,RF,HB,False
3413,2019,2,LP,22,4,RF,HB,False
3414,2019,2,REGIONAL,162,4,RF,HB,False
3415,2019,2,LP,29,4,RF,HB,False
3416,2019,2,LP,18,4,RF,HB,False
3417,2019,2,LP,30,4,RF,HB,False
3418,2019,2,LP,24,4,RF,HB,False
3419,2019,2,LP,20,4,RF,HB,False
3420,2019,2,LP,40,4,RF,HB,False
3421,2019,2,LP,23,4,RF,HB,False
3422,2019,2,LP,18,4,RF,HB,False
3423,2019,2,LP,26,4,RF,HB,False
3424,2019,2,LP,39,4,RF,HB,False
3425,2019,2,VT,26,4,RF,ICEQUAKE,False
3426,2019,2,LP,28,4,RF,HB,False
3427,2019,2,VT,44,4,RF,HB,False
3428,2019,2,LP,35,4,RF,HB,False
3429,2019,2,LP,45,4,RF,HB,False
3430,2019,2,LP,45,4,RF,HB,False
3431,2019,2,LP,36,4,RF,HB,False
3432,2019,2,LP,42,4,RF,HB,False
3433,2019,2,LP,43,4,RF,HB,False
3434,2019,2,LP,26,4,RF,HB,False
3435,2019,2,LP,17,4,RF,HB,False
3436,2019,2,LP,28,4,RF,HB,False
3437,2019,2,LP,20,4,RF,HB,False
3438,2019,2,LP,21,4,RF,HB,False
3439,2019,2,LP,16,4,RF,HB,False
3440,2019,2,VT,38,4,RF,ICEQUAKE,False
3441,2019,2,LP,22,4,RF,HB,False
3442,2019,2,REGIONAL,124,4,RF,HB,False
3443,2019,2,LP,21,4,RF,HB,False
3444,2019,2,LP,18,4,RF,HB,False
3445,2019,2,LP,24,4,RF,HB,False
3446,2019,2,LP,25,4,RF,HB,False
3447,2019,2,LP,27,4,RF,HB,False
3448,2019,2,LP,40,4,RF,HB,False
3449,2019,2,LP,28,4,RF,HB,False
3450,2019,2,LP,53,4,RF,HB,False
3451,2019,2,REGIONAL,31,4,RF,HB,False
3452,2019,2,VT,36,4,RF,ICEQUAKE,False
3453,2019,2,LP,26,4,RF,HB,False
3454,2019,2,LP,23,4,RF,HB,False
3455,2019,2,LP,25,4,RF,HB,False
3456,2019,2,HB,43,4,RF,HB,True
3457,2019,2,LP,27,4,RF,HB,False
3458,2019,2,LP,36,4,RF,HB,False
3459,2019,2,LP,30,4,RF,HB,False
3460,2019,2,LP,44,4,RF,HB,False
3461,2019,2,LP,24,4,RF,HB,False
3462,2019,2,LP,20,4,RF,HB,False
3463,2019,2,LP,18,4,RF,HB,False
3464,2019,2,LP,24,4,RF,HB,False
3465,2019,2,LP,26,4,RF,HB,False
3466,2019,2,LP,31,4,RF,HB,False
3467,2019,2,LP,23,4,RF,HB,False
3468,2019,2,LP,57,4,RF,HB,False
3469,2019,2,LP,42,4,RF,HB,False
3470,2019,2,LP,23,4,RF,HB,False
3471,2019,2,LP,22,4,RF,HB,False
3472,2019,2,LP,31,4,RF,HB,False
3473,2019,2,LP,25,4,RF,HB,False
3474,2019,2,LP,23,4,RF,HB,False
3475,2019,2,REGIONAL,790,4,RF,HB,False
3476,2019,2,REGIONAL,234,4,RF,HB,False
3477,2019,2,LP,24,4,RF,HB,False
3478,2019,2,LP,32,4,RF,HB,False
3479,2019,2,LP,24,4,RF,HB,False
3480,2019,2,LP,21,4,RF,HB,False
3481,2019,2,LP,70,4,RF,HB,False
3482,2019,2,LP,60,4,RF,HB,False
3483,2019,2,HB,33,4,RF,HB,True
3484,2019,2,LP,30,4,RF,HB,False
3485,2019,2,LP,18,4,RF,HB,False
3486,2019,2,VT,28,4,RF,ICEQUAKE,False
3487,2019,2,REGIONAL,31,4,RF,HB,False
3488,2019,2,REGIONAL,24,4,RF,HB,False
3489,2019,2,LP,21,4,RF,HB,False
3490,2019,2,LP,26,4,RF,HB,False
3491,2019,2,LP,35,4,RF,HB,False
3492,2019,2,LP,26,4,RF,HB,False
3493,2019,2,LP,31,4,RF,HB,False
3494,2019,2,LP,20,4,RF,HB,False
3495,2019,2,LP,33,4,RF,HB,False
3496,2019,2,LP,28,4,RF,HB,False
3497,2019,2,LP,20,4,RF,HB,False
3498,2019,2,LP,34,4,RF,HB,False
3499,2019,2,LP,41,4,RF,HB,False
3500,2019,2,LP,22,4,RF,HB,False
3501,2019,2,LP,28,4,RF,HB,False
3502,2019,2,LP,26,4,RF,HB,False
3503,2019,2,LP,23,4,RF,HB,False
3504,2019,2,LP,20,4,RF,HB,False
3505,2019,2,LP,27,4,RF,HB,False
3506,2019,2,HB,22,4,RF,HB,True
3507,2019,3,LP,19,4,RF,HB,False
3508,2019,3,LP,22,4,RF,HB,False
3509,2019,3,LP,21,4,RF,HB,False
3510,2019,3,LP,17,4,RF,ICEQUAKE,False
3511,2019,3,LP,26,4,RF,HB,False
3512,2019,3,LP,22,4,RF,HB,False
3513,2019,3,LP,22,4,RF,HB,False
3514,2019,3,LP,39,4,RF,HB,False
3515,2019,3,LP,91,4,RF,HB,False
3516,2019,3,LP,33,4,RF,HB,False
3517,2019,3,VT,26,4,RF,ICEQUAKE,False
3518,2019,3,LP,26,4,RF,HB,False
3519,2019,3,LP,35,4,RF,HB,False
3520,2019,3,LP,23,4,RF,HB,False
3521,2019,3,LP,21,4,RF,HB,False
3522,2019,3,LP,21,4,RF,HB,False
3523,2019,3,LP,20,4,RF,HB,False
3524,2019,3,LP,20,4,RF,HB,False
3525,2019,3,LP,19,4,RF,HB,False
3526,2019,3,LP,35,4,RF,HB,False
3527,2019,3,LP,28,4,RF,HB,False
3528,2019,3,LP,18,4,RF,HB,False
3529,2019,3,LP,70,4,RF,HB,False
3530,2019,3,LP,29,4,RF,HB,False
3531,2019,3,LP,26,4,RF,HB,False
3532,2019,3,LP,23,4,RF,HB,False
3533,2019,3,LP,30,4,RF,HB,False
3534,2019,3,LP,30,4,RF,HB,False
3535,2019,3,LP,30,4,RF,HB,False
3536,2019,3,LP,37,4,RF,HB,False
3537,2019,3,LP,26,4,RF,HB,False
3538,2019,3,VT,53,4,RF,ICEQUAKE,False
3539,2019,3,LP,35,4,RF,HB,False
3540,2019,3,LP,30,4,RF,HB,False
3541,2019,3,LP,37,4,RF,HB,False
3542,2019,3,LP,33,4,RF,HB,False
3543,2019,3,LP,19,4,RF,HB,False
3544,2019,3,LP,39,4,RF,HB,False
3545,2019,3,LP,22,4,RF,HB,False
3546,2019,3,LP,18,4,RF,HB,False
3547,2019,3,LP,33,4,RF,HB,False
3548,2019,3,LP,30,4,RF,HB,False
3549,2019,3,LP,28,4,RF,HB,False
3550,2019,3,LP,25,4,RF,HB,False
3551,2019,3,LP,21,4,RF,HB,False
3552,2019,3,LP,25,4,RF,HB,False
3553,2019,3,LP,24,4,RF,HB,False
3554,2019,3,LP,25,4,RF,HB,False
3555,2019,3,VT,31,4,RF,HB,False
3556,2019,3,LP,23,4,RF,HB,False
3557,2019,3,LP,28,4,RF,HB,False
3558,2019,3,LP,46,4,RF,HB,False
3559,2019,3,LP,32,4,RF,HB,False
3560,2019,3,LP,28,4,RF,HB,False
3561,2012,1,VT,23,4,KMs,LP,False
3562,2012,1,LP,47,4,KMs,VT,False
3563,2012,1,LP,56,4,KMs,HB,False
3564,2012,1,VT,49,4,KMs,ICEQUAKE,False
3565,2012,1,VT,31,4,KMs,ICEQUAKE,False
3566,2012,1,LP,29,4,KMs,VT,False
3567,2012,1,LP,33,4,KMs,HB,False
3568,2012,1,LP,42,4,KMs,HB,False
3569,2012,1,LP,24,4,KMs,VT,False
3570,2012,1,LP,30,4,KMs,VT,False
3571,2012,1,LP,36,4,KMs,VT,False
3572,2012,1,LP,31,4,KMs,HB,False
3573,2012,1,LP,32,4,KMs,HB,False
3574,2012,1,VT,13,4,KMs,VT,True
3575,2012,1,LP,35,4,KMs,LP,True
3576,2012,1,LP,37,4,KMs,HB,False
3577,2012,1,LP,29,4,KMs,HB,False
3578,2012,1,LP,48,4,KMs,ICEQUAKE,False
3579,2012,1,VT,27,4,KMs,HB,False
3580,2012,1,LP,35,4,KMs,HB,False
3581,2012,1,LP,40,4,KMs,HB,False
3582,2012,1,VT,24,4,KMs,HB,False
3583,2012,1,LP,48,4,KMs,VT,False
3584,2012,1,LP,56,4,KMs,ICEQUAKE,False
3585,2012,1,VT,19,4,KMs,HB,False
3586,2012,1,REGIONAL,102,4,KMs,ICEQUAKE,False
3587,2012,1,LP,34,4,KMs,HB,False
3588,2012,1,LP,25,4,KMs,HB,False
3589,2012,1,LP,53,4,KMs,HB,False
3590,2012,1,VT,30,4,KMs,VT,True
3591,2012,1,LP,33,4,KMs,HB,False
3592,2012,1,VT,26,4,KMs,LP,False
3593,2012,1,VT,28,4,KMs,HB,False
3594,2012,1,LP,31,4,KMs,LP,True
3595,2012,1,VT,25,4,KMs,LP,False
3596,2012,1,VT,42,4,KMs,VT,True
3597,2012,1,VT,30,4,KMs,LP,False
3598,2012,1,VT,22,4,KMs,HB,False
3599,2012,1,LP,33,4,KMs,LP,True
3600,2012,1,LP,48,4,KMs,HB,False
3601,2012,1,LP,43,4,KMs,HB,False
3602,2012,1,LP,29,4,KMs,VT,False
3603,2012,1,LP,47,4,KMs,VT,False
3604,2012,1,LP,39,4,KMs,VT,False
3605,2012,1,LP,51,4,KMs,VT,False
3606,2012,1,LP,38,4,KMs,HB,False
3607,2012,1,LP,49,4,KMs,HB,False
3608,2012,1,LP,46,4,KMs,VT,False
3609,2012,1,LP,37,4,KMs,HB,False
3610,2012,1,LP,42,4,KMs,ICEQUAKE,False
3611,2012,1,LP,36,4,KMs,HB,False
3612,2012,1,LP,33,4,KMs,VT,False
3613,2012,1,VT,24,4,KMs,VT,True
3614,2012,1,LP,29,4,KMs,HB,False
3615,2012,1,LP,34,4,KMs,VT,False
3616,2012,1,LP,43,4,KMs,VT,False
3617,2012,1,LP,39,4,KMs,HB,False
3618,2012,1,LP,40,4,KMs,HB,False
3619,2012,1,LP,40,4,KMs,VT,False
3620,2012,1,LP,37,4,KMs,VT,False
3621,2012,1,LP,45,4,KMs,VT,False
3622,2012,1,LP,32,4,KMs,VT,False
3623,2012,1,LP,42,4,KMs,HB,False
3624,2012,1,LP,37,4,KMs,HB,False
3625,2012,1,LP,52,4,KMs,HB,False
3626,2012,2,LP,53,4,KMs,VT,False
3627,2012,2,LP,37,4,KMs,HB,False
3628,2012,2,LP,50,4,KMs,ICEQUAKE,False
3629,2012,2,LP,49,4,KMs,HB,False
3630,2012,2,LP,46,4,KMs,VT,False
3631,2012,2,LP,40,4,KMs,VT,False
3632,2012,2,LP,37,4,KMs,HB,False
3633,2012,2,LP,42,4,KMs,VT,False
3634,2012,2,LP,38,4,KMs,VT,False
3635,2012,2,LP,41,4,KMs,VT,False
3636,2012,2,LP,40,4,KMs,HB,False
3637,2012,2,LP,49,4,KMs,VT,False
3638,2012,2,VT,28,4,KMs,VT,True
3639,2012,2,VT,27,4,KMs,VT,True
3640,2012,2,LP,57,4,KMs,VT,False
3641,2012,2,VT,28,4,KMs,LP,False
3642,2012,2,LP,53,4,KMs,VT,False
3643,2012,2,LP,46,4,KMs,ICEQUAKE,False
3644,2012,2,LP,52,4,KMs,VT,False
3645,2012,2,LP,52,4,KMs,ICEQUAKE,False
3646,2012,2,LP,43,4,KMs,HB,False
3647,2012,2,LP,45,4,KMs,VT,False
3648,2012,2,LP,41,4,KMs,HB,False
3649,2012,3,LP,45,4,KMs,VT,False
3650,2012,3,VT,32,4,KMs,HB,False
3651,2012,3,LP,38,4,KMs,HB,False
3652,2012,3,LP,40,4,KMs,HB,False
3653,2012,3,LP,36,4,KMs,HB,False
3654,2012,3,VT,33,4,KMs,HB,False
3655,2012,3,VT,44,4,KMs,VT,True
3656,2012,3,LP,34,4,KMs,HB,False
3657,2012,3,LP,63,4,KMs,VT,False
3658,2012,3,VT,38,4,KMs,ICEQUAKE,False
3659,2012,3,LP,29,4,KMs,HB,False
3660,2012,3,VT,33,4,KMs,VT,True
3661,2012,3,LP,41,4,KMs,VT,False
3662,2012,3,LP,39,4,KMs,HB,False
3663,2012,3,LP,33,4,KMs,HB,False
3664,2012,3,LP,40,4,KMs,HB,False
3665,2012,3,LP,52,4,KMs,HB,False
3666,2012,3,LP,48,4,KMs,HB,False
3667,2012,3,LP,47,4,KMs,HB,False
3668,2012,3,LP,42,4,KMs,HB,False
3669,2012,3,LP,39,4,KMs,HB,False
3670,2012,3,LP,46,4,KMs,LP,True
3671,2012,4,LP,39,4,KMs,VT,False
3672,2012,4,LP,48,4,KMs,VT,False
3673,2012,4,LP,55,4,KMs,VT,False
3674,2012,4,LP,36,4,KMs,HB,False
3675,2012,4,LP,39,4,KMs,HB,False
3676,2012,4,LP,38,4,KMs,HB,False
3677,2012,4,LP,47,4,KMs,HB,False
3678,2012,4,LP,49,4,KMs,VT,False
3679,2012,4,LP,45,4,KMs,HB,False
3680,2012,4,LP,39,4,KMs,HB,False
3681,2012,4,LP,36,4,KMs,VT,False
3682,2012,4,LP,45,4,KMs,HB,False
3683,2012,4,LP,35,4,KMs,HB,False
3684,2012,4,LP,53,4,KMs,HB,False
3685,2012,4,LP,39,4,KMs,VT,False
3686,2012,4,VT,31,4,KMs,HB,False
3687,2012,4,LP,46,4,KMs,HB,False
3688,2012,4,LP,37,4,KMs,HB,False
3689,2012,5,LP,39,4,KMs,VT,False
3690,2012,5,LP,46,4,KMs,HB,False
3691,2012,5,LP,27,4,KMs,HB,False
3692,2012,5,LP,41,4,KMs,HB,False
3693,2012,5,LP,36,4,KMs,HB,False
3694,2012,5,LP,42,4,KMs,VT,False
3695,2012,5,LP,39,4,KMs,HB,False
3696,2012,5,LP,39,4,KMs,VT,False
3697,2012,5,LP,46,4,KMs,VT,False
3698,2012,5,LP,35,4,KMs,VT,False
3699,2012,5,LP,38,4,KMs,VT,False
3700,2012,5,LP,109,4,KMs,ICEQUAKE,False
3701,2012,5,LP,51,4,KMs,VT,False
3702,2012,5,LP,54,4,KMs,VT,False
3703,2012,5,LP,46,4,KMs,VT,False
3704,2012,5,LP,35,4,KMs,VT,False
3705,2012,5,LP,42,4,KMs,VT,False
3706,2012,5,LP,39,4,KMs,VT,False
3707,2012,5,LP,51,4,KMs,HB,False
3708,2012,5,LP,34,4,KMs,HB,False
3709,2012,5,LP,35,4,KMs,HB,False
3710,2012,5,VT,37,4,KMs,VT,True
3711,2012,5,VT,29,4,KMs,HB,False
3712,2012,5,VT,57,4,KMs,ICEQUAKE,False
3713,2012,5,VT,33,4,KMs,HB,False
3714,2012,5,VT,36,4,KMs,VT,True
3715,2012,5,VT,31,4,KMs,ICEQUAKE,False
3716,2012,5,VT,52,4,KMs,ICEQUAKE,False
3717,2012,6,LP,35,4,KMs,VT,False
3718,2012,6,LP,50,4,KMs,VT,False
3719,2012,6,LP,40,4,KMs,HB,False
3720,2012,6,LP,37,4,KMs,VT,False
3721,2012,6,LP,41,4,KMs,VT,False
3722,2012,6,LP,40,4,KMs,VT,False
3723,2012,6,LP,33,4,KMs,HB,False
3724,2012,6,LP,24,4,KMs,HB,False
3725,2012,6,LP,42,4,KMs,VT,False
3726,2012,6,LP,47,4,KMs,VT,False
3727,2012,6,LP,35,4,KMs,VT,False
3728,2012,6,LP,55,4,KMs,HB,False
3729,2012,6,LP,47,4,KMs,ICEQUAKE,False
3730,2012,6,LP,51,4,KMs,HB,False
3731,2012,6,LP,41,4,KMs,ICEQUAKE,False
3732,2012,6,LP,41,4,KMs,HB,False
3733,2012,6,LP,44,4,KMs,HB,False
3734,2012,6,LP,47,4,KMs,VT,False
3735,2012,6,LP,50,4,KMs,LP,True
3736,2012,6,LP,56,4,KMs,VT,False
3737,2012,6,LP,166,4,KMs,VT,False
3738,2012,6,LP,39,4,KMs,HB,False
3739,2012,6,LP,49,4,KMs,HB,False
3740,2012,6,LP,59,4,KMs,VT,False
3741,2012,6,LP,37,4,KMs,VT,False
3742,2012,6,LP,88,4,KMs,VT,False
3743,2012,6,VT,44,4,KMs,ICEQUAKE,False
3744,2012,6,VT,21,4,KMs,HB,False
3745,2012,6,VT,22,4,KMs,HB,False
3746,2012,6,VT,27,4,KMs,VT,True
3747,2012,6,VT,29,4,KMs,VT,True
3748,2012,6,VT,28,4,KMs,HB,False
3749,2012,6,VT,45,4,KMs,HB,False
3750,2012,7,LP,31,4,KMs,HB,False
3751,2012,7,LP,31,4,KMs,VT,False
3752,2012,7,LP,42,4,KMs,VT,False
3753,2012,7,LP,38,4,KMs,HB,False
3754,2012,7,LP,29,4,KMs,HB,False
3755,2012,7,LP,35,4,KMs,HB,False
3756,2012,7,LP,37,4,KMs,LP,True
3757,2012,7,LP,38,4,KMs,ICEQUAKE,False
3758,2012,7,LP,38,4,KMs,HB,False
3759,2012,7,LP,39,4,KMs,HB,False
3760,2012,7,LP,34,4,KMs,VT,False
3761,2012,7,LP,36,4,KMs,VT,False
3762,2012,7,LP,41,4,KMs,HB,False
3763,2012,7,LP,20,4,KMs,HB,False
3764,2012,7,LP,35,4,KMs,HB,False
3765,2012,7,LP,40,4,KMs,LP,True
3766,2012,7,LP,38,4,KMs,ICEQUAKE,False
3767,2012,7,LP,62,4,KMs,VT,False
3768,2012,7,LP,34,4,KMs,LP,True
3769,2012,7,LP,40,4,KMs,HB,False
3770,2012,7,LP,44,4,KMs,VT,False
3771,2012,7,LP,40,4,KMs,VT,False
3772,2012,7,LP,35,4,KMs,VT,False
3773,2012,7,LP,31,4,KMs,HB,False
3774,2012,7,LP,40,4,KMs,HB,False
3775,2012,7,LP,32,4,KMs,LP,True
3776,2012,7,LP,37,4,KMs,HB,False
3777,2012,7,LP,33,4,KMs,HB,False
3778,2012,7,LP,44,4,KMs,HB,False
3779,2012,7,LP,39,4,KMs,VT,False
3780,2012,7,LP,47,4,KMs,HB,False
3781,2012,7,LP,39,4,KMs,HB,False
3782,2012,7,LP,34,4,KMs,HB,False
3783,2012,7,LP,39,4,KMs,VT,False
3784,2012,7,LP,27,4,KMs,HB,False
3785,2012,7,LP,41,4,KMs,VT,False
3786,2012,7,LP,55,4,KMs,ICEQUAKE,False
3787,2012,7,LP,45,4,KMs,HB,False
3788,2012,7,LP,34,4,KMs,HB,False
3789,2012,7,LP,37,4,KMs,HB,False
3790,2012,7,LP,35,4,KMs,VT,False
3791,2012,7,LP,29,4,KMs,VT,False
3792,2012,7,LP,47,4,KMs,HB,False
3793,2012,7,LP,45,4,KMs,VT,False
3794,2012,7,LP,55,4,KMs,HB,False
3795,2012,7,LP,51,4,KMs,HB,False
3796,2012,7,LP,39,4,KMs,HB,False
3797,2012,7,LP,36,4,KMs,VT,False
3798,2012,7,LP,60,4,KMs,HB,False
3799,2012,7,LP,61,4,KMs,ICEQUAKE,False
3800,2012,7,LP,41,4,KMs,ICEQUAKE,False
3801,2012,7,LP,70,4,KMs,ICEQUAKE,False
3802,2012,7,LP,43,4,KMs,VT,False
3803,2012,7,LP,42,4,KMs,HB,False
3804,2012,7,LP,50,4,KMs,HB,False
3805,2012,7,LP,52,4,KMs,VT,False
3806,2012,7,LP,54,4,KMs,ICEQUAKE,False
3807,2012,7,LP,54,4,KMs,VT,False
3808,2012,7,LP,65,4,KMs,HB,False
3809,2012,8,LP,41,4,KMs,VT,False
3810,2012,8,LP,41,4,KMs,HB,False
3811,2012,8,LP,40,4,KMs,HB,False
3812,2012,8,LP,79,4,KMs,ICEQUAKE,False
3813,2012,8,LP,52,4,KMs,HB,False
3814,2012,8,LP,43,4,KMs,HB,False
3815,2012,8,LP,44,4,KMs,ICEQUAKE,False
3816,2012,8,LP,51,4,KMs,VT,False
3817,2012,8,LP,60,4,KMs,VT,False
3818,2012,8,LP,50,4,KMs,HB,False
3819,2012,8,LP,36,4,KMs,HB,False
3820,2012,8,LP,106,4,KMs,ICEQUAKE,False
3821,2012,8,LP,49,4,KMs,ICEQUAKE,False
3822,2012,8,LP,41,4,KMs,VT,False
3823,2012,8,LP,47,4,KMs,VT,False
3824,2012,8,VT,28,4,KMs,HB,False
3825,2012,8,LP,90,4,KMs,ICEQUAKE,False
3826,2012,8,LP,51,4,KMs,HB,False
3827,2012,8,LP,55,4,KMs,VT,False
3828,2012,8,LP,36,4,KMs,HB,False
3829,2012,8,LP,53,4,KMs,HB,False
3830,2012,8,LP,44,4,KMs,VT,False
3831,2012,8,LP,63,4,KMs,HB,False
3832,2012,8,LP,44,4,KMs,VT,False
3833,2012,8,LP,145,4,KMs,REGIONAL,False
3834,2012,8,LP,38,4,KMs,HB,False
3835,2012,8,LP,52,4,KMs,VT,False
3836,2012,8,LP,48,4,KMs,VT,False
3837,2012,8,LP,42,4,KMs,HB,False
3838,2012,8,LP,56,4,KMs,VT,False
3839,2012,8,LP,40,4,KMs,HB,False
3840,2012,8,LP,46,4,KMs,HB,False
3841,2012,9,LP,50,4,KMs,HB,False
3842,2012,9,LP,32,4,KMs,VT,False
3843,2012,9,LP,36,4,KMs,HB,False
3844,2012,9,LP,38,4,KMs,HB,False
3845,2012,9,LP,47,4,KMs,HB,False
3846,2012,9,VT,34,4,KMs,ICEQUAKE,False
3847,2012,9,LP,37,4,KMs,HB,False
3848,2012,9,LP,45,4,KMs,VT,False
3849,2012,9,LP,45,4,KMs,HB,False
3850,2012,9,LP,36,4,KMs,HB,False
3851,2012,9,LP,42,4,KMs,VT,False
3852,2012,9,LP,57,4,KMs,ICEQUAKE,False
3853,2012,9,LP,95,4,KMs,ICEQUAKE,False
3854,2012,9,LP,45,4,KMs,HB,False
3855,2012,9,VT,24,4,KMs,ICEQUAKE,False
3856,2012,9,LP,36,4,KMs,VT,False
3857,2012,9,LP,44,4,KMs,HB,False
3858,2012,9,LP,40,4,KMs,VT,False
3859,2012,9,VT,22,4,KMs,HB,False
3860,2012,9,LP,36,4,KMs,HB,False
3861,2012,9,LP,43,4,KMs,VT,False
3862,2012,9,LP,38,4,KMs,HB,False
3863,2012,9,LP,64,4,KMs,VT,False
3864,2012,9,LP,32,4,KMs,HB,False
3865,2012,9,LP,37,4,KMs,HB,False
3866,2012,9,LP,37,4,KMs,ICEQUAKE,False
3867,2012,9,VT,25,4,KMs,VT,True
3868,2012,10,LP,22,4,KMs,LP,True
3869,2012,10,LP,40,4,KMs,ICEQUAKE,False
3870,2012,10,LP,38,4,KMs,VT,False
3871,2012,11,VT,24,4,KMs,VT,True
3872,2012,11,VT,14,4,KMs,VT,True
3873,2012,12,VT,15,4,KMs,ICEQUAKE,False
3874,2012,12,VT,23,4,KMs,ICEQUAKE,False
3875,2012,12,VT,17,4,KMs,HB,False
3876,2013,1,LP,50,4,KMs,HB,False
3877,2013,1,LP,50,4,KMs,VT,False
3878,2013,1,LP,43,4,KMs,VT,False
3879,2013,1,LP,46,4,KMs,VT,False
3880,2013,1,LP,50,4,KMs,VT,False
3881,2013,1,LP,37,4,KMs,VT,False
3882,2013,1,LP,39,4,KMs,HB,False
3883,2013,1,LP,44,4,KMs,HB,False
3884,2013,1,LP,42,4,KMs,VT,False
3885,2013,1,LP,43,4,KMs,VT,False
3886,2013,1,LP,87,4,KMs,ICEQUAKE,False
3887,2013,1,LP,45,4,KMs,HB,False
3888,2013,1,LP,48,4,KMs,HB,False
3889,2013,1,VT,27,4,KMs,HB,False
3890,2013,1,VT,25,4,KMs,LP,False
3891,2013,1,LP,46,4,KMs,VT,False
3892,2014,1,LP,49,4,KMs,HB,False
3893,2014,1,LP,40,4,KMs,ICEQUAKE,False
3894,2014,1,LP,41,4,KMs,VT,False
3895,2014,1,LP,47,4,KMs,VT,False
3896,2014,1,LP,59,4,KMs,VT,False
3897,2014,1,LP,69,4,KMs,HB,False
3898,2014,1,LP,48,4,KMs,HB,False
3899,2014,1,LP,63,4,KMs,ICEQUAKE,False
3900,2014,1,LP,49,4,KMs,HB,False
3901,2014,1,LP,126,4,KMs,ICEQUAKE,False
3902,2014,1,LP,46,4,KMs,HB,False
3903,2014,1,LP,52,4,KMs,VT,False
3904,2014,1,LP,58,4,KMs,HB,False
3905,2014,1,LP,70,4,KMs,HB,False
3906,2014,1,LP,90,4,KMs,ICEQUAKE,False
3907,2014,1,LP,46,4,KMs,HB,False
3908,2014,1,LP,54,4,KMs,HB,False
3909,2014,1,LP,54,4,KMs,HB,False
3910,2014,1,LP,63,4,KMs,HB,False
3911,2014,1,LP,58,4,KMs,ICEQUAKE,False
3912,2014,1,LP,47,4,KMs,ICEQUAKE,False
3913,2014,1,LP,45,4,KMs,VT,False
3914,2014,1,LP,56,4,KMs,HB,False
3915,2014,1,LP,63,4,KMs,ICEQUAKE,False
